,variable,coverage,width,site,seed,algorithm
64,CANTAB_SOCP_SolvedMinMoves_RawScore,0.61,2.5158239701931224,CNSR 3,10,MICE
65,CANTAB_SWM_Strategy_RawScore,0.77,2.765070927064193,CNSR 3,10,MICE
66,CVLT_BACS_Verbal_Total_RawScore,0.86,3.223694697820335,CNSR 3,10,MICE
67,WASI_WAIS3_BlockDesign_RawScore,0.81,2.626771356639172,CNSR 3,10,MICE
68,WASI_WAIS3_MatrixReasoning_RawScore,0.82,3.5012559325057246,CNSR 3,10,MICE
69,WASI_WAIS3_Similarities_RawScore,0.73,2.754453550400312,CNSR 3,10,MICE
70,WASI_WAIS3_Vocabulary_RawScore,0.8,2.607400965343313,CNSR 3,10,MICE
71,CVLT_BACS_Verbal_Total_RawScore,0.7976190476190477,1.7733706430304983,TOP1,10,MICE
72,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.621031746031746,1.5268213186394028,TOP1,10,MICE
73,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.2524850894632207,1.6119878425390777,TOP1,10,MICE
74,CaliforniaVLT_FreeRecall_RawScore,0.0039682539682539,0.6834000652876164,TOP1,10,MICE
75,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7784431137724551,2.1505926634883616,TOP1,10,MICE
76,DKEFS_ColorWordInterference_Switching_RawScore,0.7848605577689243,2.2112637719203496,TOP1,10,MICE
77,GroovedPegs_Dominant_RawScore,0.7828685258964143,1.9948646779847812,TOP1,10,MICE
78,GroovedPegs_NDominant_RawScore,0.7904191616766467,2.055787693403189,TOP1,10,MICE
79,ReyOCF_Copy_RawScore,0.2635983263598326,2.2012874981926176,TOP1,10,MICE
80,Rey_BVMT_LongTerm_RawScore,0.7810526315789473,2.379117211230608,TOP1,10,MICE
81,VF_MCCB_BACS_VerbalFluency_RawScore,0.7793240556660039,2.916366081792628,TOP1,10,MICE
82,VerbalFluency_Letters,0.8011928429423459,2.3695237170149674,TOP1,10,MICE
83,WAIS3_BACS_SymbolCoding_RawRelative,0.7777777777777778,2.128182426480285,TOP1,10,MICE
84,WAIS3_DigitSpanBackwards_RawScore,0.5405940594059406,1.7362580872290148,TOP1,10,MICE
85,WAIS3_DigitSpanForward_RawScore,0.5267326732673268,1.788588840060419,TOP1,10,MICE
86,WAIS3_DigitSpan_RawScore,0.7861386138613862,1.3227925468034505,TOP1,10,MICE
87,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.7536534446764092,2.351477332208793,TOP1,10,MICE
88,WASI_WAIS3_BlockDesign_RawScore,0.7908366533864541,2.0854153601505714,TOP1,10,MICE
89,WASI_WAIS3_MatrixReasoning_RawScore,0.7386138613861386,2.041226221126131,TOP1,10,MICE
90,WASI_WAIS3_Similarities_RawScore,0.749003984063745,2.1898162479878587,TOP1,10,MICE
91,WASI_WAIS3_Vocabulary_RawScore,0.7773359840954275,2.081555852434706,TOP1,10,MICE
92,WCTS_FailureToMaintain_RawScore,0.1301369863013698,1.816877326120228,TOP1,10,MICE
93,WCTS_NumberCategories_RawScore,0.3972602739726027,1.4628935573455093,TOP1,10,MICE
94,WCTS_PerservativeError_RawScore,0.5547945205479452,0.5721742276245023,TOP1,10,MICE
95,WCTS_PerservativeResponses_RawScore,0.6541095890410958,0.6039612804093678,TOP1,10,MICE
96,WMS_FreeRecall_RawScore,0.7603960396039604,1.1656549092087212,TOP1,10,MICE
97,WMS_ImmediateStoryRecall_A_RawScore,0.5821782178217821,0.5424446384094073,TOP1,10,MICE
98,WMS_ImmediateStoryRecall_B_RawScore,0.5900990099009901,0.6293103799957718,TOP1,10,MICE
99,WMS_ImmediateThematicRecall_A_RawScore,0.6039603960396039,1.1563022158822125,TOP1,10,MICE
100,WMS_ImmediateThematicRecall_B_RawScore,0.6059405940594059,2.1204361833620293,TOP1,10,MICE
101,WMS_TotalRecall_RawScore,0.5742574257425742,0.3412214195007437,TOP1,10,MICE
102,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.4947526236881559,1.707029980536719,TOP2,10,MICE
103,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0808709175738724,1.857084791715128,TOP2,10,MICE
104,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7954545454545454,2.2183771690610485,TOP2,10,MICE
105,DKEFS_ColorWordInterference_Switching_RawScore,0.8131868131868132,2.3666168172320607,TOP2,10,MICE
106,GroovedPegs_Dominant_RawScore,0.7920962199312714,2.1689605929314486,TOP2,10,MICE
107,GroovedPegs_NDominant_RawScore,0.8075601374570447,2.135004866453913,TOP2,10,MICE
108,HVLT_Total_RawScore,0.7481259370314842,1.9126687403203555,TOP2,10,MICE
109,MCCB_Mazes_RawScore,0.6366366366366366,2.109967528768564,TOP2,10,MICE
110,Rey_BVMT_LongTerm_RawScore,0.7650602409638554,2.2769114345946355,TOP2,10,MICE
111,Trailmaking_test_part_A,0.802710843373494,2.442143800984992,TOP2,10,MICE
112,UPSAB_Total_RawScore,0.7493188010899182,2.6334376451608352,TOP2,10,MICE
113,VF_MCCB_BACS_VerbalFluency_RawScore,0.8045112781954887,3.533532637076827,TOP2,10,MICE
114,WAIS3_BACS_SymbolCoding_RawRelative,0.8335832083958021,2.3292145733436542,TOP2,10,MICE
115,WAIS3_DigitSpanBackwards_RawScore,0.4788732394366197,1.4693989120458502,TOP2,10,MICE
116,WAIS3_DigitSpanForward_RawScore,0.4679186228482003,1.5555009559787318,TOP2,10,MICE
117,WAIS3_DigitSpan_RawScore,0.7496087636932708,1.2224027904207917,TOP2,10,MICE
118,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.7172932330827068,2.086158583723129,TOP2,10,MICE
119,WASI_WAIS3_BlockDesign_RawScore,0.7698209718670077,2.0261194308576123,TOP2,10,MICE
120,WASI_WAIS3_MatrixReasoning_RawScore,0.7346326836581709,2.0799322081492755,TOP2,10,MICE
121,WASI_WAIS3_Similarities_RawScore,0.7340153452685422,2.201162789859457,TOP2,10,MICE
122,WASI_WAIS3_Vocabulary_RawScore,0.7732732732732732,2.073730317234652,TOP2,10,MICE
123,WMS_ImmediateStoryRecall_A_RawScore,0.6110154905335629,0.5913468347105327,TOP2,10,MICE
124,WMS_ImmediateStoryRecall_B_RawScore,0.5886402753872634,0.5391609604693531,TOP2,10,MICE
125,WMS_ImmediateThematicRecall_A_RawScore,0.5215146299483648,2.2561158288618963,TOP2,10,MICE
126,WMS_ImmediateThematicRecall_B_RawScore,0.6041308089500861,2.157459462127757,TOP2,10,MICE
127,WMS_TotalRecall_RawScore,0.6660929432013769,0.3580135339217516,TOP2,10,MICE
