,variable,1-JS Divergence,1-NMSE,site,seed,algorithm
4623,CVLT_BACS_Verbal_Total_RawScore,0.3981505421745664,-0.4308578732472254,CNSR 3,1,Extra Trees
4624,WASI_WAIS3_Vocabulary_RawScore,0.4565568264668188,0.3370478578300989,CNSR 3,1,Extra Trees
4625,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.3628806232687831,-4.072493835286281,CNSR 3,1,Extra Trees
4626,WASI_WAIS3_Similarities_RawScore,0.2214312041652834,0.1941938047482364,CNSR 3,1,Extra Trees
4627,CANTAB_RVP_ASim357_RawScore,0.5062247323213425,0.2923430513978421,CNSR 3,1,Extra Trees
4628,CANTAB_IED_ErrorsIDS_RawScore,0.3307157995965795,0.7322623586399304,CNSR 3,1,Extra Trees
4629,CANTAB_SOCP_AMoveISime_RawScore,0.5550352681603681,-1.392171794432043,CNSR 3,1,Extra Trees
4630,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.461476521922783,0.7188866134999092,CNSR 3,1,Extra Trees
4631,GroovedPegs_NDominant_RawScore,0.3549435048443159,0.2293672684596444,TOP1,1,Extra Trees
4632,WCTS_NumberCategories_RawScore,0.1706186613112813,0.4908797904865429,TOP1,1,Extra Trees
4633,WMS_ImmediateThematicRecall_A_RawScore,0.2196962555138218,0.1197300928878124,TOP1,1,Extra Trees
4634,WMS_ImmediateStoryRecall_B_RawScore,0.119590771977471,0.7309064452098015,TOP1,1,Extra Trees
4635,WMS_FreeRecall_RawScore,0.1532564908712123,0.7986065792251177,TOP1,1,Extra Trees
4636,WASI_WAIS3_MatrixReasoning_RawScore,0.0995871813838992,0.2781225892620921,TOP1,1,Extra Trees
4637,GroovedPegs_Dominant_RawScore,0.2834213114121872,0.0887564572308218,TOP1,1,Extra Trees
4638,WCTS_PerservativeResponses_RawScore,0.3173121331437669,0.8929447149849548,TOP1,1,Extra Trees
4639,WMS_ImmediateThematicRecall_B_RawScore,0.184497500022322,-0.3817800683999499,TOP1,1,Extra Trees
4640,VF_MCCB_BACS_VerbalFluency_RawScore,0.200286866621018,-0.1430862428962827,TOP1,1,Extra Trees
4641,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0904658837760024,0.5886728957999925,TOP1,1,Extra Trees
4642,WASI_WAIS3_BlockDesign_RawScore,0.2239860667984766,0.1157395787391074,TOP1,1,Extra Trees
4643,WAIS3_DigitSpanForward_RawScore,0.08290428087921,0.4373146627770817,TOP1,1,Extra Trees
4644,WAIS3_DigitSpanBackwards_RawScore,0.0959401685726417,0.4427747018473238,TOP1,1,Extra Trees
4645,WAIS3_BACS_SymbolCoding_RawRelative,0.2650440037669718,0.956658728174877,TOP1,1,Extra Trees
4646,CVLT_BACS_Verbal_Total_RawScore,0.1720253636547264,0.5726144957114985,TOP1,1,Extra Trees
4647,DKEFS_ColorWordInterference_Inhibition_RawScore,0.2609168693688229,-0.0982787177158692,TOP1,1,Extra Trees
4648,VerbalFluency_Phonemic_RawScore,0.2261231429752888,0.8999510001672026,TOP1,1,Extra Trees
4649,WASI_WAIS3_Vocabulary_RawScore,0.1650792472276054,0.3231532424530496,TOP1,1,Extra Trees
4650,WMS_ImmediateStoryRecall_A_RawScore,0.1055579412170256,0.7916855169898942,TOP1,1,Extra Trees
4651,DKEFS_ColorWordInterference_Switching_RawScore,0.3691650870428024,-0.001700000722711,TOP1,1,Extra Trees
4652,WASI_WAIS3_Similarities_RawScore,0.1202864738858616,0.25804431507846,TOP1,1,Extra Trees
4653,DigitSymbolCoding,0.2678461203944499,0.9597685618063664,TOP1,1,Extra Trees
4654,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.3556561968481087,-0.7149287288075461,TOP1,1,Extra Trees
4655,CaliforniaVLT_FreeRecall_RawScore,0.7460759692598093,-6.120446505274343,TOP1,1,Extra Trees
4656,WAIS3_DigitSpan_RawScore,0.0777110157296582,0.7332313294089426,TOP1,1,Extra Trees
4657,WMS_TotalRecall_RawScore,0.1721714796087682,0.938670175184371,TOP1,1,Extra Trees
4658,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.1261547715259207,-0.7675030747021434,TOP1,1,Extra Trees
4659,WCTS_FailureToMaintain_RawScore,0.5599682245655464,-1.21439783370998,TOP1,1,Extra Trees
4660,ReyOCF_Copy_RawScore,0.3859674185282482,-2.08081933152097,TOP1,1,Extra Trees
4661,Rey_BVMT_LongTerm_RawScore,0.2167404469371104,-0.6289640970762711,TOP1,1,Extra Trees
4662,WCTS_PerservativeError_RawScore,0.2771995476235437,0.8707790075354475,TOP1,1,Extra Trees
4663,VerbalFluency_Letters,0.221082925801474,0.8972979473063611,TOP1,1,Extra Trees
4664,GroovedPegs_NDominant_RawScore,0.4868336777801142,0.1807812247599977,TOP2,1,Extra Trees
4665,WMS_ImmediateThematicRecall_A_RawScore,0.0613191368012687,0.4794093095404859,TOP2,1,Extra Trees
4666,WMS_ImmediateStoryRecall_B_RawScore,0.085362680974304,0.7474096684605326,TOP2,1,Extra Trees
4667,WASI_WAIS3_MatrixReasoning_RawScore,0.1457683027229624,0.2428889225228625,TOP2,1,Extra Trees
4668,GroovedPegs_Dominant_RawScore,0.378870708651668,0.2333208992526015,TOP2,1,Extra Trees
4669,Trailmaking_test_part_A,0.1936059358902696,-1.1700891321542946,TOP2,1,Extra Trees
4670,MCCB_Mazes_RawScore,0.2404068375889735,-4.842816829418257,TOP2,1,Extra Trees
4671,WMS_ImmediateThematicRecall_B_RawScore,0.215003133116043,-0.2356243753910472,TOP2,1,Extra Trees
4672,VF_MCCB_BACS_VerbalFluency_RawScore,0.1258687508179188,-0.2056341248140314,TOP2,1,Extra Trees
4673,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0316899604934703,0.2885823657168301,TOP2,1,Extra Trees
4674,WASI_WAIS3_BlockDesign_RawScore,0.2882622287404366,0.2352035497610478,TOP2,1,Extra Trees
4675,WAIS3_DigitSpanForward_RawScore,0.1105966362505547,0.4233306436214713,TOP2,1,Extra Trees
4676,WAIS3_DigitSpanBackwards_RawScore,0.1175335335931132,0.4196042752275404,TOP2,1,Extra Trees
4677,WAIS3_BACS_SymbolCoding_RawRelative,0.164918022349306,-0.5690942485600823,TOP2,1,Extra Trees
4678,DKEFS_ColorWordInterference_Inhibition_RawScore,0.4148621725475407,-0.0545559781872999,TOP2,1,Extra Trees
4679,HVLT_Total_RawScore,0.0739352245728085,0.4669301447398432,TOP2,1,Extra Trees
4680,WASI_WAIS3_Vocabulary_RawScore,0.1595688354382775,0.2528513820503152,TOP2,1,Extra Trees
4681,WMS_ImmediateStoryRecall_A_RawScore,0.0866327012593235,0.7514882403655582,TOP2,1,Extra Trees
4682,DKEFS_ColorWordInterference_Switching_RawScore,0.4581005993492422,-0.0314850398035968,TOP2,1,Extra Trees
4683,WASI_WAIS3_Similarities_RawScore,0.1568169168773512,0.2762742914698063,TOP2,1,Extra Trees
4684,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.4567412547335316,-2.0878022788067976,TOP2,1,Extra Trees
4685,WAIS3_DigitSpan_RawScore,0.0981454578267992,0.736266305135632,TOP2,1,Extra Trees
4686,WMS_TotalRecall_RawScore,0.1313853986562971,0.9436291466994572,TOP2,1,Extra Trees
4687,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.1330161325589935,-0.7742575828405494,TOP2,1,Extra Trees
4688,UPSAB_Total_RawScore,0.2926962286030697,-0.6334739557265958,TOP2,1,Extra Trees
4689,Rey_BVMT_LongTerm_RawScore,0.1185116681415265,-0.7017438576686945,TOP2,1,Extra Trees
4690,CANTAB_IED_StagesCompletedTrials_RawScore,0.5136750898242088,0.6137721746950691,CNSR 1,2,Extra Trees
4691,CANTAB_SOCP_AMoveITime_RawScore,0.6534324232015053,0.4927790804042594,CNSR 1,2,Extra Trees
4692,CANTAB_RTI_MovementTime_RawScore,0.6523252473306527,0.7392518712241289,CNSR 1,2,Extra Trees
4693,CANTAB_RVP_ASim357246_RawScore,0.2564855870243345,-0.5490598354600666,CNSR 1,2,Extra Trees
4694,CANTAB_SOCP_5MoveSTime_RawScore,0.5941989760734007,-0.6412587699249226,CNSR 1,2,Extra Trees
4695,CANTAB_RTI_ReactionTime_RawScore,0.5825404474686126,0.2773456503253809,CNSR 1,2,Extra Trees
4696,CANTAB_SWM_Strategy_RawScore,0.4184778735362163,-1.1266346767260975,CNSR 1,2,Extra Trees
4697,CANTAB_RVP_Latency357246_RawScore,0.6063349880216299,-0.3843342878322831,CNSR 1,2,Extra Trees
4698,CANTAB_RTI_ChoiceMovementTime_RawScore,0.5980289413896431,0.8051973396134824,CNSR 1,2,Extra Trees
4699,VF_MCCB_BACS_VerbalFluency_RawScore,0.5889768005381075,-2.2371329347695754,CNSR 1,2,Extra Trees
4700,CANTAB_RTI_ChoiceReactionTime_RawScore,0.5220453343809722,0.428372991359394,CNSR 1,2,Extra Trees
4701,CANTAB_SOCP_SolvedMinMoves_RawScore,0.3301799490196697,0.7766984584393699,CNSR 1,2,Extra Trees
4702,CANTAB_SOCP_AMoveMoves_RawScore,0.6656729271448045,0.7556466702539435,CNSR 1,2,Extra Trees
4703,CANTAB_RVP_Latency357_RawScore,0.5578976523028667,-0.5389873890214951,CNSR 1,2,Extra Trees
4704,CANTAB_SOCP_5MoveITime_RawScore,0.6908298169424733,0.328349540227049,CNSR 1,2,Extra Trees
4705,CANTAB_RVP_ASim357_RawScore,0.460672265857909,-0.3689044776319874,CNSR 1,2,Extra Trees
4706,CANTAB_IED_ErrorsIDS_RawScore,0.400157554248876,0.6755239559245658,CNSR 1,2,Extra Trees
4707,CANTAB_SOCP_AMoveISime_RawScore,0.6018804551270391,-1.4614622102762609,CNSR 1,2,Extra Trees
4708,CANTAB_SOCP_5MoveMoves_RawScore,0.556606240565199,0.5090944642961315,CNSR 1,2,Extra Trees
4709,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.6756132314585667,0.8301016403446021,CNSR 1,2,Extra Trees
4710,CANTAB_IED_StagesCompletedTrials_RawScore,0.5055882420406532,0.0573177886043573,CNSR 2,2,Extra Trees
4711,CANTAB_SOCP_AMoveITime_RawScore,0.6485048483512986,-6.282444328916157,CNSR 2,2,Extra Trees
4712,CANTAB_RTI_MovementTime_RawScore,0.5642282131304907,0.8470097776694755,CNSR 2,2,Extra Trees
4713,CANTAB_RVP_ASim357246_RawScore,0.6540094127013318,-0.2306462408854146,CNSR 2,2,Extra Trees
4714,CANTAB_SOCP_5MoveSTime_RawScore,0.6410647751606697,-1.9521444532070045,CNSR 2,2,Extra Trees
4715,CANTAB_PAL_TotalErrors8_RawScore,0.3491785945709709,0.2519724612791069,CNSR 2,2,Extra Trees
4716,CANTAB_RTI_ReactionTime_RawScore,0.6823520512372776,0.2730222386545142,CNSR 2,2,Extra Trees
4717,WASI_WAIS3_MatrixReasoning_RawScore,0.1588912173005422,-0.1091364025574999,CNSR 2,2,Extra Trees
4718,CANTAB_DMS_TotalCorrect_RawScore,0.7450137791122519,0.2546686228924788,CNSR 2,2,Extra Trees
4719,CANTAB_ERT_PercentCorrect_RawScore,0.5395881486624465,-0.946724133599834,CNSR 2,2,Extra Trees
4720,CANTAB_DMS_TotalCorrectSimultaneous_RawScore,0.5502580603631161,-0.4649158398284694,CNSR 2,2,Extra Trees
4721,CANTAB_SWM_Strategy_RawScore,0.3879128229750892,-1.3379808123014616,CNSR 2,2,Extra Trees
4722,CANTAB_RVP_Latency357246_RawScore,0.6631413987340511,0.3592391163044882,CNSR 2,2,Extra Trees
4723,CANTAB_PAL_FirstTrial_RawScore,0.415255668382649,0.5655119411480036,CNSR 2,2,Extra Trees
4724,CANTAB_RTI_ChoiceMovementTime_RawScore,0.6012623476029098,0.8130978729756405,CNSR 2,2,Extra Trees
4725,CANTAB_RTI_ChoiceReactionTime_RawScore,0.556656577687309,0.4390108913026262,CNSR 2,2,Extra Trees
4726,CANTAB_SOCP_SolvedMinMoves_RawScore,0.3702449402077463,-0.8239950469843187,CNSR 2,2,Extra Trees
4727,CANTAB_DMS_CorrectLatencyAllDelays_RawScore,0.522096874508914,-1.2312118483184733,CNSR 2,2,Extra Trees
4728,WASI_WAIS3_BlockDesign_RawScore,0.4593807434853506,-0.1600161405070199,CNSR 2,2,Extra Trees
4729,CANTAB_RVP_Latency357_RawScore,0.6789687358034056,0.084968459132787,CNSR 2,2,Extra Trees
4730,CVLT_BACS_Verbal_Total_RawScore,0.2983626823152095,-1.3901924361453228,CNSR 2,2,Extra Trees
4731,WASI_WAIS3_Vocabulary_RawScore,0.3241922650857545,0.2909836091812727,CNSR 2,2,Extra Trees
4732,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.7987412560660869,-0.0505171367398207,CNSR 2,2,Extra Trees
4733,CANTAB_PAL_TotalErrors6_RawScore,0.5439782183224446,-0.950474620962426,CNSR 2,2,Extra Trees
4734,CANTAB_SOCP_5MoveITime_RawScore,0.5969461808124465,-2.260472099485477,CNSR 2,2,Extra Trees
4735,WASI_WAIS3_Similarities_RawScore,0.3325019856468575,0.2431572464393523,CNSR 2,2,Extra Trees
4736,CANTAB_RVP_ASim357_RawScore,0.6882093139358771,-0.0326133845522615,CNSR 2,2,Extra Trees
4737,CANTAB_RVP_Latency357246468_RawScore,0.5092555558432359,-1.3450962646603335,CNSR 2,2,Extra Trees
4738,CANTAB_IED_ErrorsIDS_RawScore,0.317518763352262,0.8702894147313427,CNSR 2,2,Extra Trees
4739,CANTAB_SOCP_AMoveISime_RawScore,0.6659977449060621,-10.979453177719025,CNSR 2,2,Extra Trees
4740,CANTAB_SOCP_5MoveMoves_RawScore,0.4448955126885088,-0.1857001366746682,CNSR 2,2,Extra Trees
4741,CANTAB_ERT_MeanLatency_RawScore,0.5654529885933606,-0.6855584540527369,CNSR 2,2,Extra Trees
4742,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.5966249991333369,0.857547167733511,CNSR 2,2,Extra Trees
4743,CANTAB_SOCP_AMoveITime_RawScore,0.4841053701590508,-1.272343442950445,CNSR 3,2,Extra Trees
4744,CANTAB_RTI_MovementTime_RawScore,0.7372208922598109,0.2627168420132638,CNSR 3,2,Extra Trees
4745,CANTAB_RVP_ASim357246_RawScore,0.598401342783285,-0.1026025945897275,CNSR 3,2,Extra Trees
4746,CANTAB_RTI_ReactionTime_RawScore,0.4243451301209711,0.3285977484810636,CNSR 3,2,Extra Trees
4747,WASI_WAIS3_MatrixReasoning_RawScore,0.1997241317710587,0.1753793170695811,CNSR 3,2,Extra Trees
4748,CANTAB_SWM_Strategy_RawScore,0.403147424803331,-1.1361255053885384,CNSR 3,2,Extra Trees
4749,CANTAB_RTI_ChoiceMovementTime_RawScore,0.6335143373743422,0.4087235131190768,CNSR 3,2,Extra Trees
4750,CANTAB_RTI_ChoiceReactionTime_RawScore,0.5404609312331596,0.1192201379813587,CNSR 3,2,Extra Trees
4751,CANTAB_SOCP_SolvedMinMoves_RawScore,0.3639867724339011,-0.8542402509514653,CNSR 3,2,Extra Trees
4752,WASI_WAIS3_BlockDesign_RawScore,0.3977292081319024,0.1213986684538359,CNSR 3,2,Extra Trees
4753,CVLT_BACS_Verbal_Total_RawScore,0.3883111899759583,-0.6236857263510434,CNSR 3,2,Extra Trees
4754,WASI_WAIS3_Vocabulary_RawScore,0.3906743913187811,0.4144797126908314,CNSR 3,2,Extra Trees
4755,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.4279552798747417,-1.911301576004784,CNSR 3,2,Extra Trees
4756,WASI_WAIS3_Similarities_RawScore,0.2206063916535405,0.2503797508612053,CNSR 3,2,Extra Trees
4757,CANTAB_RVP_ASim357_RawScore,0.4337363481531676,-0.3981325138107308,CNSR 3,2,Extra Trees
4758,CANTAB_IED_ErrorsIDS_RawScore,0.3590507825429142,0.9033762088539744,CNSR 3,2,Extra Trees
4759,CANTAB_SOCP_AMoveISime_RawScore,0.5160826092459945,-0.807240179935018,CNSR 3,2,Extra Trees
4760,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.4355691794596246,0.916521194167216,CNSR 3,2,Extra Trees
4761,GroovedPegs_NDominant_RawScore,0.3618334533837933,0.1509163117884353,TOP1,2,Extra Trees
4762,WCTS_NumberCategories_RawScore,0.1787924025191789,0.5123216446662812,TOP1,2,Extra Trees
4763,WMS_ImmediateThematicRecall_A_RawScore,0.2245761131671574,-0.5240421510937636,TOP1,2,Extra Trees
4764,WMS_ImmediateStoryRecall_B_RawScore,0.101352335294256,0.7533191337744546,TOP1,2,Extra Trees
4765,WMS_FreeRecall_RawScore,0.1364675572255475,0.7952626971898359,TOP1,2,Extra Trees
4766,WASI_WAIS3_MatrixReasoning_RawScore,0.0898194848758167,0.2834240251432478,TOP1,2,Extra Trees
4767,GroovedPegs_Dominant_RawScore,0.3189235506925588,0.1468080092223789,TOP1,2,Extra Trees
4768,WCTS_PerservativeResponses_RawScore,0.3159722576810476,0.8936379501643605,TOP1,2,Extra Trees
4769,WMS_ImmediateThematicRecall_B_RawScore,0.196069892983228,-0.1757144583457366,TOP1,2,Extra Trees
4770,VF_MCCB_BACS_VerbalFluency_RawScore,0.2188344931463747,-0.3058245486328639,TOP1,2,Extra Trees
4771,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.1140990039451759,0.3978987411641678,TOP1,2,Extra Trees
4772,WASI_WAIS3_BlockDesign_RawScore,0.2379852452376437,0.026950344268475,TOP1,2,Extra Trees
4773,WAIS3_DigitSpanForward_RawScore,0.0666727555195469,0.3060067474661924,TOP1,2,Extra Trees
4774,WAIS3_DigitSpanBackwards_RawScore,0.0718359529436252,0.4082910610389988,TOP1,2,Extra Trees
4775,WAIS3_BACS_SymbolCoding_RawRelative,0.2960415838360851,0.9346147870837836,TOP1,2,Extra Trees
4776,CVLT_BACS_Verbal_Total_RawScore,0.1961526878802002,0.5707318308383695,TOP1,2,Extra Trees
4777,DKEFS_ColorWordInterference_Inhibition_RawScore,0.2743260071823306,-0.0355173217579969,TOP1,2,Extra Trees
4778,VerbalFluency_Phonemic_RawScore,0.2369833587777307,0.8679367997584563,TOP1,2,Extra Trees
4779,WASI_WAIS3_Vocabulary_RawScore,0.1616200575124899,0.2889376580371406,TOP1,2,Extra Trees
4780,WMS_ImmediateStoryRecall_A_RawScore,0.0864149750144473,0.7507672488060847,TOP1,2,Extra Trees
4781,DKEFS_ColorWordInterference_Switching_RawScore,0.3388653099267177,-0.1316700271384847,TOP1,2,Extra Trees
4782,WASI_WAIS3_Similarities_RawScore,0.1241248029907075,0.2582267876130679,TOP1,2,Extra Trees
4783,DigitSymbolCoding,0.2787031048234037,0.9383569591072226,TOP1,2,Extra Trees
4784,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.3179978494330713,-0.3788305155021325,TOP1,2,Extra Trees
4785,CaliforniaVLT_FreeRecall_RawScore,0.7625089653109343,-4.92365170626652,TOP1,2,Extra Trees
4786,WAIS3_DigitSpan_RawScore,0.113518215118134,0.734824024786497,TOP1,2,Extra Trees
4787,WMS_TotalRecall_RawScore,0.1641478256344571,0.9315047226980128,TOP1,2,Extra Trees
4788,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.0598832598387942,-0.3956594770205177,TOP1,2,Extra Trees
4789,WCTS_FailureToMaintain_RawScore,0.5588648697085197,-1.105813176952802,TOP1,2,Extra Trees
4790,ReyOCF_Copy_RawScore,0.4044516499557663,-1.7639938017146537,TOP1,2,Extra Trees
4791,Rey_BVMT_LongTerm_RawScore,0.2199372551654177,-0.4472206716540787,TOP1,2,Extra Trees
4792,WCTS_PerservativeError_RawScore,0.338490685684331,0.9100103338053088,TOP1,2,Extra Trees
4793,VerbalFluency_Letters,0.2821811300681455,0.8682401250772306,TOP1,2,Extra Trees
4794,GroovedPegs_NDominant_RawScore,0.4647337056281075,0.1689804764184217,TOP2,2,Extra Trees
4795,WMS_ImmediateThematicRecall_A_RawScore,0.0370948761727081,0.5240648673304636,TOP2,2,Extra Trees
4796,WMS_ImmediateStoryRecall_B_RawScore,0.0658684066399899,0.7725178353978829,TOP2,2,Extra Trees
4797,WASI_WAIS3_MatrixReasoning_RawScore,0.117173609247495,0.2222330061378442,TOP2,2,Extra Trees
4798,GroovedPegs_Dominant_RawScore,0.3933882837872632,0.2236816681692346,TOP2,2,Extra Trees
4799,Trailmaking_test_part_A,0.2025261958179226,-0.7099695373728168,TOP2,2,Extra Trees
4800,MCCB_Mazes_RawScore,0.1928154585547654,-2.0740213154985097,TOP2,2,Extra Trees
4801,WMS_ImmediateThematicRecall_B_RawScore,0.2057019964214663,-0.2108484751580854,TOP2,2,Extra Trees
4802,VF_MCCB_BACS_VerbalFluency_RawScore,0.1400464003630466,-0.6229194131524436,TOP2,2,Extra Trees
4803,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0867857448945599,0.2013662953101738,TOP2,2,Extra Trees
4804,WASI_WAIS3_BlockDesign_RawScore,0.2936812574398041,0.1731751894772354,TOP2,2,Extra Trees
4805,WAIS3_DigitSpanForward_RawScore,0.1088051321931214,0.2948251927870321,TOP2,2,Extra Trees
4806,WAIS3_DigitSpanBackwards_RawScore,0.1041504939517916,0.3573392275398359,TOP2,2,Extra Trees
4807,WAIS3_BACS_SymbolCoding_RawRelative,0.1788890291951491,-0.5099884904733964,TOP2,2,Extra Trees
4808,DKEFS_ColorWordInterference_Inhibition_RawScore,0.395567259707259,0.0833014870622975,TOP2,2,Extra Trees
4809,HVLT_Total_RawScore,0.0709907276685256,0.4265928133505232,TOP2,2,Extra Trees
4810,WASI_WAIS3_Vocabulary_RawScore,0.1489306477996165,0.2038913803849352,TOP2,2,Extra Trees
4811,WMS_ImmediateStoryRecall_A_RawScore,0.0993052485563893,0.7576685179486876,TOP2,2,Extra Trees
4812,DKEFS_ColorWordInterference_Switching_RawScore,0.4753119211881917,-0.044512915038529,TOP2,2,Extra Trees
4813,WASI_WAIS3_Similarities_RawScore,0.1395511458652056,0.2565305954210194,TOP2,2,Extra Trees
4814,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.4093537047385758,-1.173345949145162,TOP2,2,Extra Trees
4815,WAIS3_DigitSpan_RawScore,0.0599452386340606,0.7461444860827549,TOP2,2,Extra Trees
4816,WMS_TotalRecall_RawScore,0.1245429280890121,0.9381861174941664,TOP2,2,Extra Trees
4817,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.144079857690359,-0.979723732138498,TOP2,2,Extra Trees
4818,UPSAB_Total_RawScore,0.2361677508797851,-1.5928731292788507,TOP2,2,Extra Trees
4819,Rey_BVMT_LongTerm_RawScore,0.1128967345483917,-0.6685879951087588,TOP2,2,Extra Trees
4820,CANTAB_IED_StagesCompletedTrials_RawScore,0.5476606210647443,0.6443760544389595,CNSR 1,3,Extra Trees
4821,CANTAB_SOCP_AMoveITime_RawScore,0.5678063807823814,-0.4160464640029213,CNSR 1,3,Extra Trees
4822,CANTAB_RTI_MovementTime_RawScore,0.5803815788274514,0.7290377891981739,CNSR 1,3,Extra Trees
4823,CANTAB_RVP_ASim357246_RawScore,0.2784281013072444,-1.046353996691824,CNSR 1,3,Extra Trees
4824,CANTAB_SOCP_5MoveSTime_RawScore,0.5595490422054906,-1.04025024647822,CNSR 1,3,Extra Trees
4825,CANTAB_RTI_ReactionTime_RawScore,0.5908995107169821,0.4111447562376861,CNSR 1,3,Extra Trees
4826,CANTAB_SWM_Strategy_RawScore,0.4151002950985843,-0.798695154872461,CNSR 1,3,Extra Trees
4827,CANTAB_RVP_Latency357246_RawScore,0.666627512743295,-0.0032685388681337,CNSR 1,3,Extra Trees
4828,CANTAB_RTI_ChoiceMovementTime_RawScore,0.616706746014881,0.832941766805522,CNSR 1,3,Extra Trees
4829,VF_MCCB_BACS_VerbalFluency_RawScore,0.6034290537858916,-2.818165810313753,CNSR 1,3,Extra Trees
4830,CANTAB_RTI_ChoiceReactionTime_RawScore,0.6360334955847413,0.3639046195717658,CNSR 1,3,Extra Trees
4831,CANTAB_SOCP_SolvedMinMoves_RawScore,0.3766351838147583,0.6669191716185285,CNSR 1,3,Extra Trees
4832,CANTAB_SOCP_AMoveMoves_RawScore,0.6072013573889237,0.7100060184579869,CNSR 1,3,Extra Trees
4833,CANTAB_RVP_Latency357_RawScore,0.5958957725946581,-0.3817604695348164,CNSR 1,3,Extra Trees
4834,CANTAB_SOCP_5MoveITime_RawScore,0.6031047511442742,0.2161429856323485,CNSR 1,3,Extra Trees
4835,CANTAB_RVP_ASim357_RawScore,0.4541550527076832,-0.4353854813254474,CNSR 1,3,Extra Trees
4836,CANTAB_IED_ErrorsIDS_RawScore,0.5914986382842136,0.615737123596493,CNSR 1,3,Extra Trees
4837,CANTAB_SOCP_AMoveISime_RawScore,0.6204697708073428,-0.583386155490369,CNSR 1,3,Extra Trees
4838,CANTAB_SOCP_5MoveMoves_RawScore,0.4501299085568016,0.4475158085724007,CNSR 1,3,Extra Trees
4839,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.57152249444489,0.933259504004156,CNSR 1,3,Extra Trees
4840,CANTAB_IED_StagesCompletedTrials_RawScore,0.5906842276210779,0.2781155582973674,CNSR 2,3,Extra Trees
4841,CANTAB_SOCP_AMoveITime_RawScore,0.6045796232467624,-11.64405334527746,CNSR 2,3,Extra Trees
4842,CANTAB_RTI_MovementTime_RawScore,0.5747196388759468,0.7690473835352668,CNSR 2,3,Extra Trees
4843,CANTAB_RVP_ASim357246_RawScore,0.7175951236640927,-0.151966596186855,CNSR 2,3,Extra Trees
4844,CANTAB_SOCP_5MoveSTime_RawScore,0.593667989484878,-2.3496368460037047,CNSR 2,3,Extra Trees
4845,CANTAB_PAL_TotalErrors8_RawScore,0.4370859288494789,0.5458245348385881,CNSR 2,3,Extra Trees
4846,CANTAB_RTI_ReactionTime_RawScore,0.5903694317855076,0.1695262864709396,CNSR 2,3,Extra Trees
4847,WASI_WAIS3_MatrixReasoning_RawScore,0.1550953411697953,-0.1543514193986155,CNSR 2,3,Extra Trees
4848,CANTAB_DMS_TotalCorrect_RawScore,0.7803587456923636,0.3290277591565187,CNSR 2,3,Extra Trees
4849,CANTAB_ERT_PercentCorrect_RawScore,0.5176380809064927,-1.00384767812468,CNSR 2,3,Extra Trees
4850,CANTAB_DMS_TotalCorrectSimultaneous_RawScore,0.5990433111389245,-0.8495293842436218,CNSR 2,3,Extra Trees
4851,CANTAB_SWM_Strategy_RawScore,0.3106590443051499,-0.794657325031829,CNSR 2,3,Extra Trees
4852,CANTAB_RVP_Latency357246_RawScore,0.6851178257997652,0.0313579221504872,CNSR 2,3,Extra Trees
4853,CANTAB_PAL_FirstTrial_RawScore,0.3589083161780494,0.5848882669408584,CNSR 2,3,Extra Trees
4854,CANTAB_RTI_ChoiceMovementTime_RawScore,0.5756436575003473,0.7872832409102078,CNSR 2,3,Extra Trees
4855,CANTAB_RTI_ChoiceReactionTime_RawScore,0.5403510438540962,0.3200418813555327,CNSR 2,3,Extra Trees
4856,CANTAB_SOCP_SolvedMinMoves_RawScore,0.304511736145846,-0.1908501250731955,CNSR 2,3,Extra Trees
4857,CANTAB_DMS_CorrectLatencyAllDelays_RawScore,0.4993135473517844,-0.9375370434423118,CNSR 2,3,Extra Trees
4858,WASI_WAIS3_BlockDesign_RawScore,0.4540839601789819,-0.197886312675132,CNSR 2,3,Extra Trees
4859,CANTAB_RVP_Latency357_RawScore,0.5808428996182728,-0.0232389075181993,CNSR 2,3,Extra Trees
4860,CVLT_BACS_Verbal_Total_RawScore,0.370206339059672,-0.8236006515906593,CNSR 2,3,Extra Trees
4861,WASI_WAIS3_Vocabulary_RawScore,0.3780217975657025,0.3464137855277837,CNSR 2,3,Extra Trees
